tpep_pickup_datetime,passenger_demand,taxi_demand
2025-02-01 01:00:00,4695,5973
2025-02-01 02:00:00,3650,4238
2025-02-01 03:00:00,2456,2686
2025-02-01 04:00:00,1174,1478
2025-02-01 05:00:00,488,598
2025-02-01 06:00:00,750,892
2025-02-01 07:00:00,1260,1298
2025-02-01 08:00:00,2345,2264
2025-02-01 09:00:00,3998,3685
2025-02-01 10:00:00,5468,4880
2025-02-01 11:00:00,6588,5800
2025-02-01 12:00:00,7655,6579
2025-02-01 13:00:00,8137,7040
2025-02-01 14:00:00,8316,6799
2025-02-01 15:00:00,9472,7716
2025-02-01 16:00:00,10603,8588
2025-02-01 17:00:00,10503,9341
2025-02-01 18:00:00,10786,10975
2025-02-01 19:00:00,10552,11570
2025-02-01 20:00:00,8924,8591
2025-02-01 21:00:00,9415,8294
2025-02-01 22:00:00,9827,10180
2025-02-01 23:00:00,9401,11347
2025-02-02 00:00:00,7671,10023
2025-02-02 01:00:00,6391,7747
2025-02-02 02:00:00,4742,5498
2025-02-02 03:00:00,2850,3404
2025-02-02 04:00:00,1530,1946
2025-02-02 05:00:00,545,690
2025-02-02 06:00:00,728,963
2025-02-02 07:00:00,1329,1469
2025-02-02 08:00:00,2164,2190
2025-02-02 09:00:00,3804,3701
2025-02-02 10:00:00,5573,5186
2025-02-02 11:00:00,6199,5944
2025-02-02 12:00:00,7192,6728
2025-02-02 13:00:00,7991,7212
2025-02-02 14:00:00,8129,7285
2025-02-02 15:00:00,8175,7469
2025-02-02 16:00:00,8638,7941
2025-02-02 17:00:00,7822,7596
2025-02-02 18:00:00,7513,7475
2025-02-02 19:00:00,6508,6117
2025-02-02 20:00:00,5602,5171
2025-02-02 21:00:00,4992,5092
2025-02-02 22:00:00,3295,3966
2025-02-02 23:00:00,2363,2833
2025-02-03 00:00:00,1411,1884
2025-02-03 01:00:00,455,474
2025-02-03 02:00:00,242,247
2025-02-03 03:00:00,205,203
2025-02-03 04:00:00,257,325
2025-02-03 05:00:00,721,918
2025-02-03 06:00:00,1671,2132
2025-02-03 07:00:00,3464,4410
2025-02-03 08:00:00,4921,5962
2025-02-03 09:00:00,5576,5623
2025-02-03 10:00:00,5395,4912
2025-02-03 11:00:00,5532,4957
2025-02-03 12:00:00,5832,5162
2025-02-03 13:00:00,5878,5174
2025-02-03 14:00:00,6476,5768
2025-02-03 15:00:00,7321,6452
2025-02-03 16:00:00,7200,6225
2025-02-03 17:00:00,7819,7180
2025-02-03 18:00:00,7979,7429
2025-02-03 19:00:00,6352,5735
2025-02-03 20:00:00,5837,5425
2025-02-03 21:00:00,5562,5296
2025-02-03 22:00:00,4279,4332
2025-02-03 23:00:00,2212,2251
2025-02-04 00:00:00,1092,1073
2025-02-04 01:00:00,441,407
2025-02-04 02:00:00,214,193
2025-02-04 03:00:00,185,162
2025-02-04 04:00:00,187,222
2025-02-04 05:00:00,645,729
2025-02-04 06:00:00,1597,1898
2025-02-04 07:00:00,3561,4221
2025-02-04 08:00:00,5372,6283
2025-02-04 09:00:00,5828,5924
2025-02-04 10:00:00,5948,5502
2025-02-04 11:00:00,5921,5366
2025-02-04 12:00:00,6484,5818
2025-02-04 13:00:00,6607,5924
2025-02-04 14:00:00,7612,6766
2025-02-04 15:00:00,8361,7416
2025-02-04 16:00:00,8280,7341
2025-02-04 17:00:00,9582,8970
2025-02-04 18:00:00,9776,9651
2025-02-04 19:00:00,8396,8062
2025-02-04 20:00:00,8403,8386
2025-02-04 21:00:00,8455,9344
2025-02-04 22:00:00,5932,6988
2025-02-04 23:00:00,3026,3217
2025-02-05 00:00:00,1352,1275
2025-02-05 01:00:00,607,530
2025-02-05 02:00:00,325,282
2025-02-05 03:00:00,202,175
2025-02-05 04:00:00,301,303
2025-02-05 05:00:00,710,755
2025-02-05 06:00:00,1729,2047
2025-02-05 07:00:00,4343,4885
2025-02-05 08:00:00,5708,6804
2025-02-05 09:00:00,6115,6253
2025-02-05 10:00:00,6264,5854
2025-02-05 11:00:00,6554,5963
2025-02-05 12:00:00,6959,6179
2025-02-05 13:00:00,7004,6255
2025-02-05 14:00:00,7663,6890
2025-02-05 15:00:00,8552,7771
2025-02-05 16:00:00,8564,7659
2025-02-05 17:00:00,9548,9358
2025-02-05 18:00:00,10038,10477
2025-02-05 19:00:00,8701,8541
2025-02-05 20:00:00,8270,8043
2025-02-05 21:00:00,8743,9503
2025-02-05 22:00:00,6803,8265
2025-02-05 23:00:00,3878,4302
2025-02-06 00:00:00,1991,1775
2025-02-06 01:00:00,820,735
2025-02-06 02:00:00,461,412
2025-02-06 03:00:00,367,326
2025-02-06 04:00:00,338,353
2025-02-06 05:00:00,664,872
2025-02-06 06:00:00,1819,2345
2025-02-06 07:00:00,3926,5130
2025-02-06 08:00:00,5319,6863
2025-02-06 09:00:00,5837,6391
2025-02-06 10:00:00,5660,5438
2025-02-06 11:00:00,5954,5504
2025-02-06 12:00:00,7179,6505
2025-02-06 13:00:00,6531,5925
2025-02-06 14:00:00,7462,6615
2025-02-06 15:00:00,8110,7189
2025-02-06 16:00:00,7861,7035
2025-02-06 17:00:00,9202,8773
2025-02-06 18:00:00,9599,9778
2025-02-06 19:00:00,8327,8078
2025-02-06 20:00:00,8292,7793
2025-02-06 21:00:00,9076,8608
2025-02-06 22:00:00,7195,8102
2025-02-06 23:00:00,5034,5537
2025-02-07 00:00:00,3103,2921
2025-02-07 01:00:00,1686,1473
2025-02-07 02:00:00,961,846
2025-02-07 03:00:00,572,539
2025-02-07 04:00:00,412,574
2025-02-07 05:00:00,641,880
2025-02-07 06:00:00,1598,1911
2025-02-07 07:00:00,3482,4171
2025-02-07 08:00:00,4688,5362
2025-02-07 09:00:00,5167,5017
2025-02-07 10:00:00,5637,5160
2025-02-07 11:00:00,6261,5614
2025-02-07 12:00:00,6924,6242
2025-02-07 13:00:00,7214,6528
2025-02-07 14:00:00,8194,7457
2025-02-07 15:00:00,8921,8349
2025-02-07 16:00:00,9027,8290
2025-02-07 17:00:00,9806,9783
2025-02-07 18:00:00,10406,11670
2025-02-07 19:00:00,9342,10303
2025-02-07 20:00:00,8523,8210
2025-02-07 21:00:00,9593,8191
2025-02-07 22:00:00,9360,9036
2025-02-07 23:00:00,8185,9572
2025-02-08 00:00:00,7195,8699
2025-02-08 01:00:00,5990,6903
2025-02-08 02:00:00,4423,4857
2025-02-08 03:00:00,2682,2863
2025-02-08 04:00:00,1420,1518
2025-02-08 05:00:00,555,622
2025-02-08 06:00:00,842,908
2025-02-08 07:00:00,1404,1433
2025-02-08 08:00:00,2477,2393
2025-02-08 09:00:00,4178,3824
2025-02-08 10:00:00,5694,5053
2025-02-08 11:00:00,6574,5816
2025-02-08 12:00:00,7591,6583
2025-02-08 13:00:00,8609,7310
2025-02-08 14:00:00,8496,7186
2025-02-08 15:00:00,9319,7648
2025-02-08 16:00:00,9945,8080
2025-02-08 17:00:00,9723,8294
2025-02-08 18:00:00,9651,9179
2025-02-08 19:00:00,9529,9768
2025-02-08 20:00:00,8428,10142
2025-02-08 21:00:00,7265,8982
2025-02-08 22:00:00,7461,9197
2025-02-08 23:00:00,6852,8791
2025-02-09 00:00:00,5938,8225
2025-02-09 01:00:00,4776,6564
2025-02-09 02:00:00,3726,4854
2025-02-09 03:00:00,2405,3190
2025-02-09 04:00:00,1334,1856
2025-02-09 05:00:00,562,987
2025-02-09 06:00:00,658,1308
2025-02-09 07:00:00,1077,1501
2025-02-09 08:00:00,1769,2143
2025-02-09 09:00:00,3199,3549
2025-02-09 10:00:00,4595,5093
2025-02-09 11:00:00,5383,5813
2025-02-09 12:00:00,6440,6568
2025-02-09 13:00:00,6605,6447
2025-02-09 14:00:00,6954,6447
2025-02-09 15:00:00,6697,6250
2025-02-09 16:00:00,7182,6931
2025-02-09 17:00:00,8121,9640
2025-02-09 18:00:00,7845,9633
2025-02-09 19:00:00,4437,4368
2025-02-09 20:00:00,4179,3944
2025-02-09 21:00:00,4745,5674
2025-02-09 22:00:00,5215,8144
2025-02-09 23:00:00,3150,4302
2025-02-10 00:00:00,1430,1606
2025-02-10 01:00:00,546,603
2025-02-10 02:00:00,386,414
2025-02-10 03:00:00,254,294
2025-02-10 04:00:00,304,508
2025-02-10 05:00:00,756,1072
2025-02-10 06:00:00,1651,2290
2025-02-10 07:00:00,3791,4912
2025-02-10 08:00:00,5231,6363
2025-02-10 09:00:00,5533,5632
2025-02-10 10:00:00,5434,5132
2025-02-10 11:00:00,5803,5195
2025-02-10 12:00:00,5954,5430
2025-02-10 13:00:00,6712,6162
2025-02-10 14:00:00,7073,6406
2025-02-10 15:00:00,7638,6890
2025-02-10 16:00:00,7616,6947
2025-02-10 17:00:00,8470,8309
2025-02-10 18:00:00,8205,8479
2025-02-10 19:00:00,6887,6660
2025-02-10 20:00:00,6632,6354
2025-02-10 21:00:00,6014,6105
2025-02-10 22:00:00,4291,4357
2025-02-10 23:00:00,2455,2449
2025-02-11 00:00:00,1204,1225
2025-02-11 01:00:00,573,540
2025-02-11 02:00:00,201,212
2025-02-11 03:00:00,166,169
2025-02-11 04:00:00,272,314
2025-02-11 05:00:00,689,821
2025-02-11 06:00:00,1721,1987
2025-02-11 07:00:00,4014,4606
2025-02-11 08:00:00,5612,6597
2025-02-11 09:00:00,6026,6209
2025-02-11 10:00:00,6078,5752
2025-02-11 11:00:00,6275,5799
2025-02-11 12:00:00,6565,6046
2025-02-11 13:00:00,6884,6228
2025-02-11 14:00:00,7621,6900
2025-02-11 15:00:00,8005,7253
2025-02-11 16:00:00,7865,7173
2025-02-11 17:00:00,8974,8929
2025-02-11 18:00:00,9316,10119
2025-02-11 19:00:00,7867,8114
2025-02-11 20:00:00,8312,9602
2025-02-11 21:00:00,8278,9651
2025-02-11 22:00:00,5554,7327
2025-02-11 23:00:00,3221,3953
2025-02-12 00:00:00,1339,1499
2025-02-12 01:00:00,642,678
2025-02-12 02:00:00,254,313
2025-02-12 03:00:00,200,260
2025-02-12 04:00:00,229,401
2025-02-12 05:00:00,627,982
2025-02-12 06:00:00,1614,2266
2025-02-12 07:00:00,3805,4904
2025-02-12 08:00:00,5358,6808
2025-02-12 09:00:00,5612,6183
2025-02-12 10:00:00,5731,5441
2025-02-12 11:00:00,5945,5557
2025-02-12 12:00:00,6296,5853
2025-02-12 13:00:00,6563,6044
2025-02-12 14:00:00,7583,6954
2025-02-12 15:00:00,8092,7347
2025-02-12 16:00:00,8099,7520
2025-02-12 17:00:00,9338,9437
2025-02-12 18:00:00,9869,10786
2025-02-12 19:00:00,8124,8422
2025-02-12 20:00:00,8254,8382
2025-02-12 21:00:00,8568,9723
2025-02-12 22:00:00,6436,8229
2025-02-12 23:00:00,3961,4931
2025-02-13 00:00:00,1663,1842
2025-02-13 01:00:00,740,742
2025-02-13 02:00:00,378,398
2025-02-13 03:00:00,317,349
2025-02-13 04:00:00,315,481
2025-02-13 05:00:00,750,1181
2025-02-13 06:00:00,1911,2559
2025-02-13 07:00:00,4073,5334
2025-02-13 08:00:00,5501,7304
2025-02-13 09:00:00,5813,6709
2025-02-13 10:00:00,5963,5827
2025-02-13 11:00:00,6012,5664
2025-02-13 12:00:00,6432,6024
2025-02-13 13:00:00,6665,6241
2025-02-13 14:00:00,7929,7368
2025-02-13 15:00:00,7972,7661
2025-02-13 16:00:00,8300,8098
2025-02-13 17:00:00,9368,10116
2025-02-13 18:00:00,11127,12407
2025-02-13 19:00:00,9349,10558
2025-02-13 20:00:00,8855,9729
2025-02-13 21:00:00,9568,10271
2025-02-13 22:00:00,8420,9462
2025-02-13 23:00:00,5015,6435
2025-02-14 00:00:00,3192,3912
2025-02-14 01:00:00,1945,1904
2025-02-14 02:00:00,1080,1068
2025-02-14 03:00:00,565,617
2025-02-14 04:00:00,491,694
2025-02-14 05:00:00,752,1092
2025-02-14 06:00:00,1552,2311
2025-02-14 07:00:00,3277,4426
2025-02-14 08:00:00,4445,5510
2025-02-14 09:00:00,5210,5355
2025-02-14 10:00:00,5618,5422
2025-02-14 11:00:00,6047,5718
2025-02-14 12:00:00,6930,6577
2025-02-14 13:00:00,7335,7405
2025-02-14 14:00:00,8098,8427
2025-02-14 15:00:00,8954,9484
2025-02-14 16:00:00,9582,10491
2025-02-14 17:00:00,10687,12004
2025-02-14 18:00:00,10990,13168
2025-02-14 19:00:00,10246,12692
2025-02-14 20:00:00,9223,10942
2025-02-14 21:00:00,9577,9614
2025-02-14 22:00:00,8850,9853
2025-02-14 23:00:00,8662,9889
2025-02-15 00:00:00,6785,7498
2025-02-15 01:00:00,4969,5819
2025-02-15 02:00:00,3869,4227
2025-02-15 03:00:00,2447,2933
2025-02-15 04:00:00,1436,1833
2025-02-15 05:00:00,541,872
2025-02-15 06:00:00,773,1124
2025-02-15 07:00:00,1184,1340
2025-02-15 08:00:00,2153,2345
2025-02-15 09:00:00,3535,3591
2025-02-15 10:00:00,4857,4474
2025-02-15 11:00:00,6098,5498
2025-02-15 12:00:00,6847,6194
2025-02-15 13:00:00,8445,7203
2025-02-15 14:00:00,8364,7494
2025-02-15 15:00:00,8817,8428
2025-02-15 16:00:00,9328,8744
2025-02-15 17:00:00,8694,8980
2025-02-15 18:00:00,9171,10564
2025-02-15 19:00:00,9159,11316
2025-02-15 20:00:00,7875,8864
2025-02-15 21:00:00,7957,9033
2025-02-15 22:00:00,8317,10299
2025-02-15 23:00:00,7603,9800
2025-02-16 00:00:00,6097,8045
2025-02-16 01:00:00,4692,6061
2025-02-16 02:00:00,3550,4542
2025-02-16 03:00:00,2334,2942
2025-02-16 04:00:00,1127,1771
2025-02-16 05:00:00,506,812
2025-02-16 06:00:00,695,1016
2025-02-16 07:00:00,1254,1390
2025-02-16 08:00:00,1853,1758
2025-02-16 09:00:00,3313,3037
2025-02-16 10:00:00,5087,4951
2025-02-16 11:00:00,5710,5353
2025-02-16 12:00:00,7182,7698
2025-02-16 13:00:00,7070,7875
2025-02-16 14:00:00,6514,6031
2025-02-16 15:00:00,6424,5368
2025-02-16 16:00:00,6612,5756
2025-02-16 17:00:00,7789,7645
2025-02-16 18:00:00,6363,7180
2025-02-16 19:00:00,5679,5764
2025-02-16 20:00:00,5182,4847
2025-02-16 21:00:00,5171,4710
2025-02-16 22:00:00,4309,4730
2025-02-16 23:00:00,3548,4444
2025-02-17 00:00:00,2575,3265
2025-02-17 01:00:00,1473,1848
2025-02-17 02:00:00,889,1071
2025-02-17 03:00:00,528,687
2025-02-17 04:00:00,467,712
2025-02-17 05:00:00,453,698
2025-02-17 06:00:00,990,1182
2025-02-17 07:00:00,1718,1747
2025-02-17 08:00:00,2804,2828
2025-02-17 09:00:00,3864,3628
2025-02-17 10:00:00,4766,4262
2025-02-17 11:00:00,5994,5135
2025-02-17 12:00:00,6412,5675
2025-02-17 13:00:00,6762,5859
2025-02-17 14:00:00,7362,6342
2025-02-17 15:00:00,7633,6664
2025-02-17 16:00:00,7783,6519
2025-02-17 17:00:00,7329,6669
2025-02-17 18:00:00,7071,7120
2025-02-17 19:00:00,6260,6017
2025-02-17 20:00:00,6073,5607
2025-02-17 21:00:00,5289,4781
2025-02-17 22:00:00,3992,3848
2025-02-17 23:00:00,2390,2410
2025-02-18 00:00:00,1688,1772
2025-02-18 01:00:00,931,862
2025-02-18 02:00:00,422,408
2025-02-18 03:00:00,279,306
2025-02-18 04:00:00,273,391
2025-02-18 05:00:00,734,893
2025-02-18 06:00:00,1695,2139
2025-02-18 07:00:00,3684,4043
2025-02-18 08:00:00,5359,6089
2025-02-18 09:00:00,6100,6403
2025-02-18 10:00:00,6428,6034
2025-02-18 11:00:00,6696,5870
2025-02-18 12:00:00,7129,6195
2025-02-18 13:00:00,7481,6392
2025-02-18 14:00:00,7670,6749
2025-02-18 15:00:00,8086,6853
2025-02-18 16:00:00,8355,7328
2025-02-18 17:00:00,8830,8261
2025-02-18 18:00:00,9478,9609
2025-02-18 19:00:00,7647,7583
2025-02-18 20:00:00,7574,7498
2025-02-18 21:00:00,7319,7686
2025-02-18 22:00:00,4587,5126
2025-02-18 23:00:00,2874,2865
2025-02-19 00:00:00,1285,1311
2025-02-19 01:00:00,553,547
2025-02-19 02:00:00,342,359
2025-02-19 03:00:00,253,281
2025-02-19 04:00:00,259,349
2025-02-19 05:00:00,744,913
2025-02-19 06:00:00,1626,2097
2025-02-19 07:00:00,3980,4419
2025-02-19 08:00:00,5331,6363
2025-02-19 09:00:00,6052,6453
2025-02-19 10:00:00,6407,5859
2025-02-19 11:00:00,6896,6226
2025-02-19 12:00:00,7077,6399
2025-02-19 13:00:00,7366,6561
2025-02-19 14:00:00,8025,6973
2025-02-19 15:00:00,8291,7361
2025-02-19 16:00:00,8465,7353
2025-02-19 17:00:00,9223,8814
2025-02-19 18:00:00,9541,9846
2025-02-19 19:00:00,8658,8359
2025-02-19 20:00:00,8188,8136
2025-02-19 21:00:00,7784,8408
2025-02-19 22:00:00,6126,6981
2025-02-19 23:00:00,3256,3311
2025-02-20 00:00:00,1727,1603
2025-02-20 01:00:00,813,747
2025-02-20 02:00:00,404,411
2025-02-20 03:00:00,353,334
2025-02-20 04:00:00,338,422
2025-02-20 05:00:00,644,813
2025-02-20 06:00:00,1712,2175
2025-02-20 07:00:00,3954,4399
2025-02-20 08:00:00,5273,6152
2025-02-20 09:00:00,5973,6302
2025-02-20 10:00:00,6330,5818
2025-02-20 11:00:00,6619,5944
2025-02-20 12:00:00,7227,6377
2025-02-20 13:00:00,7703,6788
2025-02-20 14:00:00,8254,7129
2025-02-20 15:00:00,9103,7808
2025-02-20 16:00:00,9591,8418
2025-02-20 17:00:00,10549,10410
2025-02-20 18:00:00,10880,11908
2025-02-20 19:00:00,9875,10993
2025-02-20 20:00:00,8732,10303
2025-02-20 21:00:00,9025,10188
2025-02-20 22:00:00,7952,9310
2025-02-20 23:00:00,5546,7494
2025-02-21 00:00:00,3289,3971
2025-02-21 01:00:00,1670,1654
2025-02-21 02:00:00,918,932
2025-02-21 03:00:00,500,531
2025-02-21 04:00:00,430,584
2025-02-21 05:00:00,658,996
2025-02-21 06:00:00,1526,2038
2025-02-21 07:00:00,3382,3721
2025-02-21 08:00:00,4604,4979
2025-02-21 09:00:00,5481,5452
2025-02-21 10:00:00,5829,5330
2025-02-21 11:00:00,6139,5591
2025-02-21 12:00:00,6822,6225
2025-02-21 13:00:00,7113,6360
2025-02-21 14:00:00,8301,7312
2025-02-21 15:00:00,8687,7480
2025-02-21 16:00:00,9097,7717
2025-02-21 17:00:00,9326,8651
2025-02-21 18:00:00,9790,10586
2025-02-21 19:00:00,9058,9996
2025-02-21 20:00:00,8270,8047
2025-02-21 21:00:00,9284,8184
2025-02-21 22:00:00,9036,8608
2025-02-21 23:00:00,7664,9035
2025-02-22 00:00:00,6444,7990
2025-02-22 01:00:00,5050,6273
2025-02-22 02:00:00,3854,4542
2025-02-22 03:00:00,2329,2769
2025-02-22 04:00:00,1263,1606
2025-02-22 05:00:00,579,769
2025-02-22 06:00:00,794,1051
2025-02-22 07:00:00,1220,1515
2025-02-22 08:00:00,2343,2448
2025-02-22 09:00:00,4110,3910
2025-02-22 10:00:00,5268,4969
2025-02-22 11:00:00,6200,5543
2025-02-22 12:00:00,7201,6338
2025-02-22 13:00:00,7724,6762
2025-02-22 14:00:00,7960,6725
2025-02-22 15:00:00,8287,6937
2025-02-22 16:00:00,9340,7937
2025-02-22 17:00:00,8935,8230
2025-02-22 18:00:00,9514,9730
2025-02-22 19:00:00,9089,10173
2025-02-22 20:00:00,7744,7785
2025-02-22 21:00:00,8561,7829
2025-02-22 22:00:00,10045,9992
2025-02-22 23:00:00,9095,10039
2025-02-23 00:00:00,7860,9108
2025-02-23 01:00:00,6188,7319
2025-02-23 02:00:00,4639,5282
2025-02-23 03:00:00,2994,3519
2025-02-23 04:00:00,1751,2171
2025-02-23 05:00:00,656,912
2025-02-23 06:00:00,899,1216
2025-02-23 07:00:00,1348,1457
2025-02-23 08:00:00,2214,2156
2025-02-23 09:00:00,3545,3366
2025-02-23 10:00:00,5056,4679
2025-02-23 11:00:00,6066,5699
2025-02-23 12:00:00,6498,6016
2025-02-23 13:00:00,7042,6203
2025-02-23 14:00:00,7469,6629
2025-02-23 15:00:00,7186,6398
2025-02-23 16:00:00,7534,6524
2025-02-23 17:00:00,7031,6124
2025-02-23 18:00:00,6377,6031
2025-02-23 19:00:00,5281,4815
2025-02-23 20:00:00,5013,4311
2025-02-23 21:00:00,4423,3824
2025-02-23 22:00:00,3171,3012
2025-02-23 23:00:00,2240,2199
2025-02-24 00:00:00,1198,1188
2025-02-24 01:00:00,475,463
2025-02-24 02:00:00,301,288
2025-02-24 03:00:00,251,255
2025-02-24 04:00:00,311,391
2025-02-24 05:00:00,648,802
2025-02-24 06:00:00,1721,2131
2025-02-24 07:00:00,3774,4550
2025-02-24 08:00:00,4837,5712
2025-02-24 09:00:00,5004,5013
2025-02-24 10:00:00,5214,4872
2025-02-24 11:00:00,5302,4711
2025-02-24 12:00:00,5757,5120
2025-02-24 13:00:00,5916,5307
2025-02-24 14:00:00,6645,5933
2025-02-24 15:00:00,7404,6513
2025-02-24 16:00:00,7070,6378
2025-02-24 17:00:00,8067,7307
2025-02-24 18:00:00,7640,7150
2025-02-24 19:00:00,6436,6080
2025-02-24 20:00:00,6116,5765
2025-02-24 21:00:00,5521,5333
2025-02-24 22:00:00,3821,3702
2025-02-24 23:00:00,2398,2384
2025-02-25 00:00:00,1171,1190
2025-02-25 01:00:00,521,507
2025-02-25 02:00:00,243,254
2025-02-25 03:00:00,205,199
2025-02-25 04:00:00,231,269
2025-02-25 05:00:00,621,746
2025-02-25 06:00:00,1737,2012
2025-02-25 07:00:00,4016,4559
2025-02-25 08:00:00,5467,6320
2025-02-25 09:00:00,5508,5783
2025-02-25 10:00:00,5704,5232
2025-02-25 11:00:00,5770,5251
2025-02-25 12:00:00,6250,5663
2025-02-25 13:00:00,6723,6074
2025-02-25 14:00:00,7338,6652
2025-02-25 15:00:00,7832,7140
2025-02-25 16:00:00,7759,7073
2025-02-25 17:00:00,9509,9106
2025-02-25 18:00:00,9367,9473
2025-02-25 19:00:00,7867,7457
2025-02-25 20:00:00,7604,7518
2025-02-25 21:00:00,7645,8182
2025-02-25 22:00:00,5618,6041
2025-02-25 23:00:00,3125,3103
2025-02-26 00:00:00,1351,1392
2025-02-26 01:00:00,610,577
2025-02-26 02:00:00,342,337
2025-02-26 03:00:00,245,224
2025-02-26 04:00:00,295,336
2025-02-26 05:00:00,602,760
2025-02-26 06:00:00,1787,2307
2025-02-26 07:00:00,4095,4987
2025-02-26 08:00:00,5371,6643
2025-02-26 09:00:00,6012,6294
2025-02-26 10:00:00,6130,5793
2025-02-26 11:00:00,6272,5699
2025-02-26 12:00:00,6542,5946
2025-02-26 13:00:00,7206,6435
2025-02-26 14:00:00,7565,6852
2025-02-26 15:00:00,8219,7355
2025-02-26 16:00:00,8347,7653
2025-02-26 17:00:00,9738,9543
2025-02-26 18:00:00,9691,10002
2025-02-26 19:00:00,8858,8705
2025-02-26 20:00:00,8500,8410
2025-02-26 21:00:00,8971,9517
2025-02-26 22:00:00,7608,8555
2025-02-26 23:00:00,4282,4652
2025-02-27 00:00:00,2070,1914
2025-02-27 01:00:00,970,889
2025-02-27 02:00:00,489,458
2025-02-27 03:00:00,402,359
2025-02-27 04:00:00,380,478
2025-02-27 05:00:00,711,1020
2025-02-27 06:00:00,1926,2506
2025-02-27 07:00:00,4288,5342
2025-02-27 08:00:00,5900,7518
2025-02-27 09:00:00,6077,6585
2025-02-27 10:00:00,6352,5964
2025-02-27 11:00:00,6799,6205
2025-02-27 12:00:00,7431,6716
2025-02-27 13:00:00,7692,6885
2025-02-27 14:00:00,8325,7614
2025-02-27 15:00:00,9079,8477
2025-02-27 16:00:00,8986,8542
2025-02-27 17:00:00,10162,10338
2025-02-27 18:00:00,10504,11398
2025-02-27 19:00:00,9637,9822
2025-02-27 20:00:00,9063,9005
2025-02-27 21:00:00,9741,10077
2025-02-27 22:00:00,8668,9412
2025-02-27 23:00:00,5864,6528
2025-02-28 00:00:00,3281,3524
2025-02-28 01:00:00,1867,1696
2025-02-28 02:00:00,1089,935
2025-02-28 03:00:00,708,654
2025-02-28 04:00:00,535,677
2025-02-28 05:00:00,754,1160
2025-02-28 06:00:00,1832,2486
2025-02-28 07:00:00,3560,4713
2025-02-28 08:00:00,5091,6200
2025-02-28 09:00:00,5241,5345
2025-02-28 10:00:00,5771,5358
2025-02-28 11:00:00,6164,5637
2025-02-28 12:00:00,6741,6267
2025-02-28 13:00:00,7204,6827
2025-02-28 14:00:00,8430,8190
2025-02-28 15:00:00,8875,8867
2025-02-28 16:00:00,9092,8946
2025-02-28 17:00:00,9950,10509
2025-02-28 18:00:00,10880,12580
2025-02-28 19:00:00,9473,11218
2025-02-28 20:00:00,8447,8837
2025-02-28 21:00:00,9438,8508
2025-02-28 22:00:00,9617,10193
2025-02-28 23:00:00,8999,10128
2025-03-01 00:00:00,1,1
2025-02-28 22:00:00,2,2
2025-02-28 23:00:00,50,27
2025-03-01 00:00:00,7469,8585
2025-03-01 01:00:00,5583,6364
2025-03-01 02:00:00,4231,4603
2025-03-01 03:00:00,2557,2899
2025-03-01 04:00:00,1408,1886
2025-03-01 05:00:00,713,1126
2025-03-01 06:00:00,888,1041
2025-03-01 07:00:00,1687,1662
2025-03-01 08:00:00,2821,2749
2025-03-01 09:00:00,3983,3742
2025-03-01 10:00:00,5383,4735
2025-03-01 11:00:00,6528,5560
2025-03-01 12:00:00,7246,6287
2025-03-01 13:00:00,8186,6973
2025-03-01 14:00:00,9108,7604
2025-03-01 15:00:00,9767,8009
2025-03-01 16:00:00,10562,8966
2025-03-01 17:00:00,10294,10479
2025-03-01 18:00:00,10635,12276
2025-03-01 19:00:00,11007,13200
2025-03-01 20:00:00,10121,11386
2025-03-01 21:00:00,10396,10830
2025-03-01 22:00:00,11353,12031
2025-03-01 23:00:00,9804,11232
2025-03-02 00:00:00,8614,9782
2025-03-02 01:00:00,6458,7573
2025-03-02 02:00:00,4328,5251
2025-03-02 03:00:00,2659,3401
2025-03-02 04:00:00,1502,2246
2025-03-02 05:00:00,728,1126
2025-03-02 06:00:00,931,1196
2025-03-02 07:00:00,1608,1619
2025-03-02 08:00:00,2745,2615
2025-03-02 09:00:00,4169,3851
2025-03-02 10:00:00,5505,5045
2025-03-02 11:00:00,6378,5826
2025-03-02 12:00:00,7262,6492
2025-03-02 13:00:00,7889,6916
2025-03-02 14:00:00,8372,7060
2025-03-02 15:00:00,8057,6848
2025-03-02 16:00:00,8759,7738
2025-03-02 17:00:00,7598,8184
2025-03-02 18:00:00,7549,9438
2025-03-02 19:00:00,6536,7478
2025-03-02 20:00:00,5677,5808
2025-03-02 21:00:00,5430,5274
2025-03-02 22:00:00,3738,4264
2025-03-02 23:00:00,3017,3826
2025-03-03 00:00:00,1465,1529
2025-03-03 01:00:00,525,518
2025-03-03 02:00:00,246,264
2025-03-03 03:00:00,225,240
2025-03-03 04:00:00,340,506
2025-03-03 05:00:00,697,993
2025-03-03 06:00:00,1791,2154
2025-03-03 07:00:00,4067,4795
2025-03-03 08:00:00,5385,6329
2025-03-03 09:00:00,5741,5700
2025-03-03 10:00:00,5789,5250
2025-03-03 11:00:00,6000,5294
2025-03-03 12:00:00,6468,5708
2025-03-03 13:00:00,6877,5931
2025-03-03 14:00:00,7409,6482
2025-03-03 15:00:00,8011,7030
2025-03-03 16:00:00,8232,7146
2025-03-03 17:00:00,8736,8262
2025-03-03 18:00:00,8728,9255
2025-03-03 19:00:00,7340,7359
2025-03-03 20:00:00,6449,6633
2025-03-03 21:00:00,6454,6767
2025-03-03 22:00:00,4581,4511
2025-03-03 23:00:00,2892,2663
2025-03-04 00:00:00,1319,1305
